,Additional_Info,Certificate_Number,City,Coordinate_System,Customer,Date,Date_Cleaned,Direction,Down_Grade_to_Invert,Down_Rim_to_Grade,Down_Rim_to_Invert,Downstream_MH,Drainage_Area,Easting,Elevation,Flow_Control,GPS_Accuracy,Height,InspectionID,IsImperial,Length_Surveyed,Lining_Method,Location_Code,Location_Details,Material,Media_Label,Northing,Owner,PO_Number,PacpQuickMaintRating,PacpQuickMaintRatingNum,PacpQuickOverallRating,PacpQuickOverallRatingNum,PacpQuickStructRating,PacpQuickStructRatingNum,Pipe_Joint_Length,Pipe_Segment_Reference,Pre-Cleaning,PressureValue,Project,Purpose,Reverse_Setup,Sewer_Category,Sewer_Use,Shape,Sheet_Number,Street,Surveyed_By,Time,Total_Length,Up_Grade_to_Invert,Up_Rim_to_Grade,Up_Rim_to_Invert,Upstream_MH,Weather,Width,WorkOrder,Year_Laid,Year_Renewed
354,,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-04-21,2016-04-21,Downstream,,,7.5,SANMH600013,,,,Not Controlled,,10.0,355.0,True,50.0,,Main Highway - Suburban/Rural,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,,,,,,,5.0,SANGS6000120,Jetting,,1696_Miamisburg_OH,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,223 S Heincke Rd.,MDC,18:20:00,50.0,,,7.19999980926514,SANMH600012,Light Rain,10.0,,,
355,,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-04-22,2016-04-21,Upstream,,,7.5,SANMH600015,,,,Not Controlled,,10.0,356.0,True,209.5,,Main Highway - Suburban/Rural,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,,,,,,,5.0,SANGS6000140,Jetting,,1696_Miamisburg_OH,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,121 S Heincke Rd.,MDC,08:05:00,209.5,,,8.39999961853027,SANMH600014,Damp,10.0,,,
356,,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-04-22,2016-04-21,Upstream,,,8.39999961853027,SANMH600014,,,,Not Controlled,,10.0,357.0,True,286.0,,Main Highway - Suburban/Rural,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,,,,,,,5.0,SANGS6000130,Jetting,,1696_Miamisburg_OH,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,201 S Heincke Rd.,MDC,08:27:00,286.0,,,7.5,SANMH600013,Damp,10.0,,,
357,,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-04-22,2016-04-21,Downstream,,,10.5,SANMH600016,,,,Not Controlled,,10.0,358.0,True,284.799987792969,,Main Highway - Suburban/Rural,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,,,,,,,5.0,SANGS6000150,Jetting,,1696_Miamisburg_OH,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,121 S Heincke Rd.,MDC,09:02:00,284.799987792969,,,7.5,SANMH600015,Damp,10.0,,,
358,,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-04-22,2016-04-21,Downstream,,,7.09999990463257,SANMH500382,,,,Not Controlled,,10.0,359.0,True,298.0,,Light Highway,paved asphalt,Polyvinyl Chloride,,,City of Miamisburg,1696.0,,,,,,,13.0,SANGS5003810,Jetting,,1696_Miamisburg_OH,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,538 Gamewell Dr.,MDC,09:56:00,298.0,,,6.80000019073486,SANMH500381,Damp,10.0,,,
359,,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-04-22,2016-04-21,Downstream,,,9.80000019073486,SANMH500383,,,,Not Controlled,,10.0,360.0,True,298.600006103516,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,,,,,,,5.0,SANGS5003820,Jetting,,1696_Miamisburg_OH,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,573 Gamewell Dr.,MDC,10:25:00,298.600006103516,,,7.09999990463257,SANMH500382,Damp,10.0,,,
360,,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-04-22,2016-04-21,Downstream,,,8.69999980926514,SANMH500384,,,,Not Controlled,,10.0,361.0,True,146.100006103516,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,,,,,,,5.0,SANGS5003830,Jetting,,1696_Miamisburg_OH,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,612 Gamewell Dr.,MDC,11:03:00,146.100006103516,,,9.80000019073486,SANMH500383,Damp,10.0,,,
361,,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-04-25,2016-04-22,Downstream,,,8.69999980926514,SANMH500385,,,,Not Controlled,,10.0,362.0,True,224.300003051758,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,,,,,,,5.0,SANGS5003840,Jetting,,1696_Miamisburg_OH,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,624 Gamewell Dr.,MDC,11:39:00,224.300003051758,,,8.69999980926514,SANMH500384,Dry,10.0,,,
362,,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-04-25,2016-04-22,Downstream,,,9.69999980926514,SANMH500386,,,,Not Controlled,,10.0,363.0,True,89.3000030517578,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,,,,,,,5.0,SANGS5003850,Jetting,,1696_Miamisburg_OH,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,708 Gamewell Dr.,MDC,12:04:00,89.3000030517578,,,8.69999980926514,SANMH500385,Dry,10.0,,,
363,,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-04-25,2016-04-22,Downstream,,,8.69999980926514,SANMH500387,,,,Not Controlled,,10.0,364.0,True,139.199996948242,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,,,,,,,5.0,SANGS5003860,Jetting,,1696_Miamisburg_OH,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,716 Gamewell Dr.,MDC,12:13:00,139.199996948242,,,9.69999980926514,SANMH500386,Dry,10.0,,,
364,,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-04-25,2016-04-25,Downstream,,,7.5,SANMH500303,,,,Not Controlled,,8.0,365.0,True,244.600006103516,,Light Highway,paved asphalt,Polyvinyl Chloride,,,City of Miamisburg,1696.0,,,,,,,13.0,SANGS5003040,Jetting,,1696_Miamisburg_OH,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,209 Pine Forest D.,MDC,13:19:00,244.600006103516,,,7.5,SANMH500304,Dry,8.0,,,
365,,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-04-25,2016-04-25,Downstream,,,11.3999996185303,SANMH500302,,,,Not Controlled,,8.0,366.0,True,248.100006103516,,Light Highway,paved asphalt,Polyvinyl Chloride,,,City of Miamisburg,1696.0,,,,,,,13.0,SANGS5003030,Jetting,,1696_Miamisburg_OH,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,2044 Pine Forest Dr.,MDC,13:49:00,248.100006103516,,,7.5,SANMH500303,Dry,8.0,,,
366,,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-04-25,2016-04-25,Downstream,,,10.5,SANMH500298,,,,Not Controlled,,8.0,367.0,True,151.800003051758,,Light Highway,paved asphalt,Polyvinyl Chloride,,,City of Miamisburg,1696.0,,,,,,,13.0,SANGS5003020,Jetting,,1696_Miamisburg_OH,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,2019 Pine Forest Dr.,MDC,14:13:00,151.800003051758,,,11.3999996185303,SANMH500302,Dry,8.0,,,
367,,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-04-25,2016-04-25,Downstream,,,11.5,SANMH500300,,,,Not Controlled,,8.0,368.0,True,245.199996948242,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,,,,,,,5.0,SANGS5003010,Jetting,,1696_Miamisburg_OH,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,105 N Gebhart Church Rd.,MDC,15:04:00,245.199996948242,,,10.0,SANMH500301,Dry,8.0,,,
368,Reverse setup required.,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-04-25,2016-04-25,Downstream,,,13.8999996185303,SANMH500299,,,,Not Controlled,,8.0,369.0,True,20.8999996185303,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,,,,,,,5.0,SANGS5003000,Jetting,,1696_Miamisburg_OH,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,145 N Gebhart Church Rd.,MDC,15:29:00,182.399993896484,,,11.5,SANMH500300,Dry,8.0,,,
369,Reverse setup complete.,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-04-25,2016-04-25,Upstream,,,13.8999996185303,SANMH500299,,,,Not Controlled,,8.0,370.0,True,161.5,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,,,,,,,5.0,SANGS5003000,Jetting,,1696_Miamisburg_OH,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,165 N Gebhart Church Rd.,MDC,15:53:00,182.399993896484,,,11.5,SANMH500300,Dry,8.0,,,
370,,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-04-25,2016-04-25,Downstream,,,10.5,SANMH500298,,,,Not Controlled,,8.0,371.0,True,289.200012207031,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,,,,,,,5.0,SANGS5002990,Jetting,,1696_Miamisburg_OH,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,1.0,165 N Gebhart Church Rd.,MDC,16:18:00,289.200012207031,,,13.8999996185303,SANMH500299,Dry,8.0,,,
371,,U-915-07001049,Miamisburg OH,,Hazen & Sawyer,2016-03-31,2016-03-31,Downstream,,,0.0,SANMH200549,,,,Not Controlled,,36.0,372.0,True,297.299987792969,,Light Highway,center of street,Reinforced Concrete Pipe,,,City of Miamisburg,1696.0,,,,,,,8.0,SANGS2005480,Jetting,0.0,1696_Miamisburg_OH,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,0.0,600 Block S Main St.,JDC,09:18:00,297.299987792969,,,0.0,SANMH200548,Heavy Rain,36.0,,,
372,,U-915-07001049,Miamisburg OH,,Hazen & Sawyer,2016-03-31,2016-03-31,Downstream,,,0.0,SANMH200552,,,,Not Controlled,,36.0,373.0,True,318.399993896484,,Yard,shoulder of road to grass,Reinforced Concrete Pipe,,,City of Miamisburg,1696.0,,,,,,,8.0,SANGS2005490,Jetting,0.0,1696_Miamisburg_OH,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,0.0,600 Block S Main St.,JDC,09:52:00,318.399993896484,,,0.0,SANMH200549,Heavy Rain,36.0,,,
373,,U-915-07001049,Miamisburg OH,,Hazen & Sawyer,2016-03-30,2016-03-30,Downstream,,,21.3999996185303,SANMH400305,,,,Not Controlled,,30.0,374.0,True,216.5,,Light Highway,center of street,Reinforced Concrete Pipe,,,City of Miamisburg,1696.0,,,,,,,8.0,SANGS4003040,Jetting,0.0,1696_Miamisburg_OH,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,0.0,522 Buckeye St.,JDC,07:48:00,216.5,,,22.2999992370605,SANMH400304,Dry,30.0,,,
374,,U-915-07001049,Miamisburg OH,,Hazen & Sawyer,2016-03-30,2016-03-30,Downstream,,,20.3999996185303,SANMH400306,,,,Not Controlled,,30.0,375.0,True,128.300003051758,,Light Highway,center of street,Reinforced Concrete Pipe,,,City of Miamisburg,1696.0,,,,,,,8.0,SANGS4003050,Jetting,0.0,1696_Miamisburg_OH,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,0.0,502 Buckeye St.,JDC,08:50:00,128.300003051758,,,21.3999996185303,SANMH400305,Dry,30.0,,,
375,,U-915-07001049,Miamisburg OH,,Hazen & Sawyer,2016-03-30,2016-03-30,Downstream,,,20.6000003814697,SANMH400266,,,,Not Controlled,,30.0,376.0,True,167.699996948242,,Light Highway,center of street,Reinforced Concrete Pipe,,,City of Miamisburg,1696.0,,,,,,,8.0,SANGS4003060,Jetting,0.0,1696_Miamisburg_OH,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,0.0,434 Buckeye St.,JDC,09:18:00,167.699996948242,,,20.3999996185303,SANMH400306,Dry,30.0,,,
376,,U-915-07001049,Miamisburg OH,,Hazen & Sawyer,2016-03-30,2016-03-30,Downstream,,,19.2999992370605,SANMH400265,,,,Not Controlled,,30.0,377.0,True,248.600006103516,,Light Highway,center of street,Reinforced Concrete Pipe,,,City of Miamisburg,1696.0,,,,,,,8.0,SANGS4002660,Jetting,0.0,1696_Miamisburg_OH,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,0.0,415 Buckeye St.,JDC,09:45:00,248.600006103516,,,20.6000003814697,SANMH400266,Dry,30.0,,,
377,,U-915-07001049,Miamisburg OH,,Hazen & Sawyer,2016-03-30,2016-03-30,Downstream,,,17.5,SANMH400272,,,,Not Controlled,,30.0,378.0,True,218.800003051758,,Light Highway,center of street,Reinforced Concrete Pipe,,,City of Miamisburg,1696.0,,,,,,,8.0,SANGS4002650,Jetting,0.0,1696_Miamisburg_OH,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,0.0,119 Buckeye St.,JDC,10:20:00,218.800003051758,,,19.2999992370605,SANMH400265,Dry,30.0,,,
378,,U-915-07001049,Miamisburg OH,,Hazen & Sawyer,2016-03-30,2016-03-30,Downstream,,,17.2999992370605,SANMH400274,,,,Not Controlled,,30.0,379.0,True,204.699996948242,,Light Highway,center of street,Reinforced Concrete Pipe,,,City of Miamisburg,1696.0,,,,,,,8.0,SANGS4002720,Jetting,0.0,1696_Miamisburg_OH,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,0.0,301 Buckeye St.,JDC,10:58:00,204.699996948242,,,17.5,SANMH400272,Dry,30.0,,,
379,,U-915-07001049,Miamisburg OH,,Hazen & Sawyer,2016-03-30,2016-03-30,Downstream,,,17.7999992370605,SANMH400277,,,,Not Controlled,,30.0,380.0,True,143.0,,Light Highway,center of street,Reinforced Concrete Pipe,,,City of Miamisburg,1696.0,,,,,,,8.0,SANGS4002740,Jetting,0.0,1696_Miamisburg_OH,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,0.0,201 Buckeye St.,JDC,11:32:00,143.0,,,17.2999992370605,SANMH400274,Dry,30.0,,,
380,,U-915-07001049,Miamisburg OH,,Hazen & Sawyer,2016-03-30,2016-03-30,Downstream,,,18.2000007629395,SANMH400278,,,,Not Controlled,,30.0,381.0,True,303.5,,Light Highway,center of street,Reinforced Concrete Pipe,,,City of Miamisburg,1696.0,,,,,,,8.0,SANGS4002770,Jetting,0.0,1696_Miamisburg_OH,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,0.0,20 N 2ed ST,JDC,12:38:00,303.5,,,17.7999992370605,SANMH400277,Dry,30.0,,,
381,,U-915-07001049,Miamisburg OH,,Hazen & Sawyer,2016-03-30,2016-03-30,Downstream,,,19.2999992370605,SANMH400298,,,,Not Controlled,,30.0,382.0,True,172.899993896484,,Light Highway,center of street,Reinforced Concrete Pipe,,,City of Miamisburg,1696.0,,,,,,,8.0,SANGS4002780,Jetting,0.0,1696_Miamisburg_OH,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,0.0,116 N 2nd St,JDC,13:22:00,172.899993896484,,,18.2000007629395,SANMH400278,Dry,30.0,,,
382,DSMH not on map. DSMH # incorrect on video. Added segment to account for unmapped MH. See 1696_MCF_SANMH400909_3.30.16_JDC.,U-915-07001049,Miamisburg OH,,Hazen & Sawyer,2016-03-30,2016-03-30,Downstream,,,18.2999992370605,SANMH400909,,,,Not Controlled,,30.0,383.0,True,82.9000015258789,,Light Highway,center of street,Reinforced Concrete Pipe,,,City of Miamisburg,1696.0,,,,,,,8.0,SANGS4002980,Jetting,0.0,1696_Miamisburg_OH,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,0.0,116 E Central Ave,JDC,13:51:00,82.9000015258789,,,19.2999992370605,SANMH400298,Dry,30.0,,,
383,USMH not on map. USMH # incorrect on video. Segment # incorrect on video. Added segment to account for unmapped MH. See 1696_MCF_SANMH400909_3.30.16_JDC.,U-915-07001049,Miamisburg OH,,Hazen & Sawyer,2016-03-30,2016-03-30,Downstream,,,17.7999992370605,SANMH200167,,,,Not Controlled,,30.0,384.0,True,298.700012207031,,Light Highway,center of street,Reinforced Concrete Pipe,,,City of Miamisburg,1696.0,,,,,,,8.0,SANGS4009090,Jetting,0.0,1696_Miamisburg_OH,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,0.0,116 E Central Ave,JDC,14:31:00,298.700012207031,,,18.2999992370605,SANMH400909,Dry,30.0,,,
384,,U-915-07001049,Miamisburg OH,,Hazen & Sawyer,2016-03-30,2016-03-30,Downstream,,,17.2999992370605,SANMH200166,,,,Not Controlled,,30.0,385.0,True,340.200012207031,,Light Highway,center of street,Reinforced Concrete Pipe,,,City of Miamisburg,1696.0,,,,,,,8.0,SANGS2001670,Jetting,0.0,1696_Miamisburg_OH,Infiltration/Inflow Investigation,0.0,,Sanitary,Circular,0.0,105 S 2nd St,JDC,15:28:00,340.200012207031,,,17.7999992370605,SANMH200167,Dry,30.0,,,
385,,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-03-23,2016-03-23,Downstream,,,20.3999996185303,SANMH200182,,,,Not Controlled,,15.0,1.0,True,16.5,,Light Highway,paved asphalt,Reinforced Concrete Pipe,,,City of Miamisburg,1696.0,,,,,,,5.0,SANGS2001810,Jetting,,1696_Miamisburg_OH,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,135 Mound Ave.,MDC,08:50:00,16.5,,,13.1000003814697,SANMH200181,Dry,15.0,,,
386,,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-03-23,2016-03-23,Downstream,,,12.1000003814697,SANMH200227,,,,De-Watered using Jetter,,8.0,2.0,True,37.9000015258789,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,,,,,,,3.0,SANGS2002260,Jetting,,1696_Miamisburg_OH,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,79 S Main St.,MDC,09:13:00,37.9000015258789,,,11.5,SANMH200226,Dry,8.0,,,
387,Unable to clean for inspection due to blowback in residence. Flow too high for inspection.,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-03-23,2016-03-23,Downstream,,,8.89999961853027,SANMH400293,,,,Not Controlled,,8.0,3.0,True,0.0,,Light Highway,Middle of road,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,,,,,,,3.0,SANGS4002920,Jetting,,1696_Miamisburg_OH,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,632 E Maple St.,MDC,09:54:00,232.0,,,9.39999961853027,SANMH400292,Dry,8.0,,,
388,,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-03-23,2016-03-23,Downstream,,,14.8000001907349,SANMH200160,,,,Plugged,,8.0,4.0,True,141.399993896484,,Light Highway,Middle of road,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,,,,,,,3.0,SANGS2001590,Jetting,,1696_Miamisburg_OH,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,804 E Linden Ave.,MDC,10:21:00,141.399993896484,,,15.6999998092651,SANMH200159,Dry,8.0,,,
389,,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-03-23,2016-03-23,Downstream,,,14.6999998092651,SANMH200713,,,,Not Controlled,,18.0,5.0,True,125.699996948242,,Light Highway,center of street to car lot,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,,,,,,,5.0,SANGS2004210,Jetting,,1696_Miamisburg_OH,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,14 Hoover Ave.,MDC,11:57:00,125.699996948242,,,14.1999998092651,SANMH200421,Dry,18.0,,,
390,,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-03-23,2016-03-23,Downstream,,,15.8999996185303,SANMH200560,,,,Not Controlled,,18.0,6.0,True,240.600006103516,,Parking Lot,back lot to car lot,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,,,,,,,3.0,SANGS2007130,Jetting,,1696_Miamisbrug_OH,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,711 S Main St.,MDC,12:20:00,240.600006103516,,,14.6999998092651,SANMH200713,Dry,18.0,,,
391,,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-03-23,2016-03-23,Upstream,,,11.5,SANMH200577,,,,Not Controlled,,12.0,7.0,True,244.5,,Easement/Right of Way,Grass area between road and walking track,Polyvinyl Chloride,,,City of Miamisburg,1696.0,,,,,,,13.0,SANGS2005780,Jetting,,1696_Miamisburg_OH,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1115 S Main St.,MDC,13:42:00,244.5,,,10.6999998092651,SANMH200578,Dry,12.0,,,
392,Reverse setup required.,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-03-23,2016-03-23,Downstream,,,16.3999996185303,SANMH200574,,,,Not Controlled,,12.0,8.0,True,116.099998474121,,Easement/Right of Way,grass by walking track to edge of road,Polyvinyl Chloride,,,City of Miamisburg,1696.0,,,,,,,13.0,SANGS2005770,Jetting,,1696_Miamisburg_OH,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1115 S Main St.,MDC,14:07:00,118.099998474121,,,11.5,SANMH200577,Dry,12.0,,,
393,Reverse setup complete.,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-03-23,2016-03-23,Upstream,,,16.3999996185303,SANMH200574,,,,Not Controlled,,12.0,9.0,True,2.0,,Easement/Right of Way,grass by walking track to edge of road,Polyvinyl Chloride,,,City of Miamisburg,1696.0,,,,,,,13.0,SANGS2005770,Jetting,,1696_Miamisburg_OH,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1115 S Main St.,MDC,14:31:00,118.099998474121,,,11.5,SANMH200577,Dry,12.0,,,
394,,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-03-23,2016-03-23,Downstream,,,11.5,SANMH400331,,,,Not Controlled,,24.0,10.0,True,190.300003051758,,Easement/Right of Way,in grass by ballfeild to center of street,Reinforced Concrete Pipe,,,City of Miamisburg,1696.0,,,,,,,5.0,SANGS4004580,Jetting,,1696_Miamisburg_OH,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,417 N 9th St.,MDC,15:30:00,190.300003051758,,,10.8999996185303,SANMH400458,Dry,24.0,,,
395,,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-03-23,2016-03-23,Downstream,,,10.1999998092651,SANMH400333,,,,Not Controlled,,24.0,11.0,True,135.5,,Light Highway,center of street,Reinforced Concrete Pipe,,,City of Miamisburg,1696.0,,,,,,,5.0,SANGS4003311,Jetting,,1696_Miamisburg_OH,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,417 N 9th St.,MDC,15:55:00,135.5,,,11.5,SANMH400331,Dry,24.0,,,
396,,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-03-24,2016-03-23,Downstream,,,9.89999961853027,SANMH400334,,,,Not Controlled,,24.0,12.0,True,234.100006103516,,Alley,alley between homes,Reinforced Concrete Pipe,,,City of Miamisburg,1696.0,,,,,,,8.0,SANGS4003330,Jetting,,1696_Miamisburg_OH,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,825 E Sycamore St.,MDC,07:55:00,234.100006103516,,,10.1999998092651,SANMH400333,Dry,24.0,,,
397,,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-03-24,2016-03-23,Downstream,,,11.0,SANMH400335,,,,Not Controlled,,24.0,13.0,True,72.1999969482422,,Alley,alley between homes,Reinforced Concrete Pipe,,,City of Miamisburg,1696.0,,,,,,,8.0,SANGS4003340,Jetting,,1696_Miamisburg_OH,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,803 E Sycamore St.,MDC,08:43:00,72.1999969482422,,,9.89999961853027,SANMH400334,Dry,24.0,,,
398,,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-03-24,2016-03-24,Downstream,,,8.5,SANMH400336,,,,Not Controlled,,24.0,14.0,True,254.0,,Alley,alley between homes,Reinforced Concrete Pipe,,,City of Miamisburg,1696.0,,,,,,,8.0,SANGS4003350,Jetting,,1696_Miamisburg_OH,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,743 E Sycamore St.,MDC,08:54:00,254.0,,,11.0,SANMH400335,Dry,24.0,,,
399,DSMH # on video incorrect.,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-03-24,2016-03-23,Downstream,,,12.8999996185303,SANMH400327,,,,Not Controlled,,24.0,15.0,True,142.399993896484,,Alley,alley to center of street,Reinforced Concrete Pipe,,,City of Miamisburg,1696.0,,,,,,,8.0,SANGS4003360,Jetting,,1696_Miamisburg_OH,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,718 E Sycamore St.,MDC,09:50:00,142.399993896484,,,8.5,SANMH400336,Dry,24.0,,,
400,,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-03-24,2016-03-23,Downstream,,,14.8999996185303,SANMH400326,,,,Not Controlled,,24.0,16.0,True,155.800003051758,,Light Highway,center of street,Reinforced Concrete Pipe,,,City of Miamisburg,1696.0,,,,,,,8.0,SANGS4003270,Jetting,,1696_Miamisburg_OH,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,718 E Sycamore St.,MDC,10:15:00,155.800003051758,,,12.8999996185303,SANMH400327,Dry,24.0,,,
401,,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-03-24,2016-03-24,Upstream,,,9.10000038146973,SANMH400058,,,,Not Controlled,,12.0,17.0,True,224.0,,Parking Lot,paved asphalt to edge of parking lot,Reinforced Concrete Pipe,,,City of Miamisburg,1696.0,,,,,,,8.0,SANGS4006710,Jetting,,1696_Miamisburg_OH,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,15 N Heincke Rd.,MDC,11:36:00,224.0,,,7.59999990463257,SANMH400671,Dry,12.0,,,
402,,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-03-24,2016-03-24,Downstream,,,18.2000007629395,SANMH400059,,,,Not Controlled,,12.0,18.0,True,118.099998474121,,Easement/Right of Way,easement between parking lot and road,Reinforced Concrete Pipe,,,City of Miamisburg,1696.0,,,,,,,8.0,SANGS4000580,Jetting,,1696_Miamisburg_OH,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,15 N Heincke Rd.,MDC,12:20:00,118.099998474121,,,9.10000038146973,SANMH400058,Dry,12.0,,,
403,Manhole #'s on video incorrect.,U-715_07000628,Miamisburg OH,,Hazen & Sawyer,2016-03-24,2016-03-24,Downstream,,,15.3999996185303,SANMH500016,,,,Not Controlled,,18.0,19.0,True,130.5,,Light Highway,center of street,Reinforced Concrete Pipe,,,City of Miamisburg,1696.0,,,,,,,8.0,SANGS5000150,Jetting,,1696_Miamisburg_OH,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,503 N 11th St.,MDC,13:10:00,130.5,,,12.3000001907349,SANMH500015,Dry,18.0,,,
